userid,vzor_id,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2e-06,1.36e-06,1.79e-06,,,,,2.84e-06,2.46e-06,2.32e-06,2.76e-06,,,,,4.74e-06,1.72e-06,5.9e-07,2.6e-07,,,,,2.2e-07,131.81484551,204.02686983,244.37439739,,,,,311.83129167,-2.0566175,-1.41599857,-1.31749286,,,,,-2.348232,7.41604,7.20928429,7.07281429,,,,,7.72082,6.03279,6.38944,6.79542857,,,,,4.833416,-1.92494,-1.15879,-1.10612,,,,,-2.05422,-2.21224,-2.00155,-1.52271,,,,,-2.96881,7.52498,7.35499,7.434,,,,,8.78911,7.17303,7.08684,6.60081,,,,,7.12754,6.38773,6.80193,7.42921,,,,,6.04536,5.72454,5.96635,6.1531,,,,,3.21781,9.7805545,9.74357823,9.90535267,,,,,9.48987172,-0.36835175,-0.00043641,-0.15803953,,,,,-0.5009096,-1,0.0,-1.0,,,,,-1.0,-0.4587595,-0.16301376,-0.15681771,,,,,-0.3810578,-0.305433,0.120951,-0.0109956,,,,,-0.273057,-0.408669,-0.173486,-0.356134,,,,,-0.725708,-1.10628,0.298713,0.245568,,,,,-0.920574,-1.27671,-1.72753,-1.57481,,,,,-1.15392,-0.420886,-0.0775799,-0.0366519,,,,,-0.252287,-0.478307,-0.362854,-0.337808,,,,,-0.464258,1.33237356,0.64610405,0.69975094,,,,,1.19228275
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2.25e-06,1.68e-06,1.25e-06,,,,,1.79e-06,3.35e-06,2.1e-06,2.82e-06,,,,,3.3e-06,1.08e-06,1.08e-06,4e-07,,,,,1.9e-07,299.16201307,206.26138936,199.5848883,,,,,151.86446417,-2.12160429,-1.4161675,-1.01540589,,,,,-2.34791667,7.05742286,6.9072725,6.91897667,,,,,7.87692333,6.10418857,6.92822,7.02059778,,,,,5.11641,-1.7741,-1.17076,-0.758962,,,,,-2.24337,-2.6025,-1.83156,-1.26174,,,,,-2.48279,7.4316,7.37893,7.17303,,,,,8.33661,6.8546,6.71095,6.53617,,,,,7.43639,6.71095,7.36696,7.46991,,,,,5.24091,5.0781,6.58884,6.34942,,,,,4.96318,9.58351153,9.89386856,9.91452765,,,,,9.68711955,-0.373326,-0.06811138,0.10065711,,,,,-0.44002633,-1,-1.0,0.0,,,,,-1.0,-0.45963257,-0.30100375,-0.13751261,,,,,-0.313985,-0.320704,0.124006,0.234572,,,,,-0.392786,-0.483805,-0.262672,-0.166766,,,,,-0.496633,-1.15331,-0.864374,0.274278,,,,,-0.649961,-1.41171,-1.33474,-1.1637,,,,,-0.923017,-0.238237,-0.233351,0.00671952,,,,,-0.214414,-0.572992,-0.362243,-0.3036,,,,,-0.431882,1.3897149,1.14361752,0.55380014,,,,,0.93292993
jddaidghNmdNCnTgmTnjaYxX4eJ2,2,2.15e-06,1.83e-06,6.6e-07,,1.8e-07,,,1.5e-06,3.19e-06,2.14e-06,1.09e-06,,2.8e-07,,,2.71e-06,1.2e-06,1.56e-06,2.9e-07,,9e-08,,,8e-08,263.09473185,178.42597506,74.15953462,,10.30308785,,,102.53880368,-1.938505,-1.328304,-0.9744394,,-2.215835,,,-2.082955,7.52457667,7.174464,7.241024,,8.244435,,,7.962515,5.72812833,6.259882,6.502174,,4.09528,,,4.5394075,-1.79326,-1.01993,-0.85473,,-2.09014,,,-1.86748,-2.07098,-1.70946,-1.10612,,-2.34153,,,-2.41096,7.8051,7.35738,7.42921,,8.37731,,,8.39407,7.32386,7.05811,7.1036,,8.11156,,,7.65905,6.47153,6.45956,7.06529,,4.44603,,,5.25527,5.25048,5.95677,6.26563,,3.74453,,,3.83312,9.65900794,9.61704505,9.78404392,,9.47650564,,,9.42858017,-0.368759,-0.1762956,-0.1064129,,-0.1689045,,,-0.26954425,-1,-1.0,0.0,,0.0,,,-1.0,-0.32935817,-0.305799,-0.09859362,,-0.0030543,,,-0.23839025,-0.238237,-0.140499,-0.0812451,,-0.124617,,,-0.233961,-0.444099,-0.202196,-0.164934,,-0.213192,,,-0.28955,-0.966389,-1.0232,0.06353,,0.0549779,,,-0.26145,-1.21501,-1.37139,-0.729984,,0.00488692,,,-1.19058,-0.258396,-0.248622,-0.0555887,,0.0213803,,,-0.128282,-0.391565,-0.336587,-0.170431,,-0.0274889,,,-0.304211,1.20243162,1.27223492,0.37380602,,0.17644294,,,0.82612807
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,5.4e-07,1.96e-06,1.62e-06,3.5e-07,1.7e-06,2e-06,1.58e-06,1.72e-06,7.5e-07,2.94e-06,3.25e-06,3.5e-07,3.79e-06,3.86e-06,1.94e-06,2.53e-06,2.9e-07,3e-07,1.2e-07,3.5e-07,3.5e-07,2.1e-07,1.26e-06,3.2e-07,49.53646035,433.48986023,425.41241745,5.65685425,534.98929558,422.03827678,152.24444419,476.60541997,-0.7757214,-1.12462218,-1.07646969,-1.92015,-1.5709385,-1.1506529,-0.9016562,-0.83078786,6.948932,7.04265273,7.57249308,8.49702,7.92275643,7.265204,6.960902,7.13985143,6.998252,6.68091,5.66725846,4.0462,4.94778714,5.849034,6.669766,6.45818929,-0.550666,-0.663194,-0.335188,-1.92015,-0.768539,-0.567426,-0.761356,-0.629675,-0.921768,-2.45406,-2.0231,-1.92015,-1.98958,-1.99916,-1.04866,-1.07739,7.02459,8.40844,8.41562,8.49702,8.69335,8.1331,7.07726,7.40048,6.84263,6.53856,7.25204,8.49702,6.95516,6.59842,6.90009,6.90727,7.33105,7.58004,6.51462,4.0462,6.29914,7.45554,7.17542,7.35978,6.65109,4.32393,4.59447,4.0462,3.29442,3.88579,6.33745,5.9879,9.89428446,9.83650968,9.55306172,9.6051059,9.51544537,9.50121809,9.68597758,9.67013349,0.12070704,-0.22346557,-0.14078085,-0.339641,0.29880038,0.44892502,-0.1021367,-0.16266466,0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04960216,-0.18248224,-0.06644336,-0.187536,0.23732116,0.2808148,0.0985937,0.00410152,0.273057,0.0714712,0.0671952,-0.339641,0.731206,0.750143,-0.0342085,0.0763582,0.0427606,-0.568716,-0.519235,-0.339641,-0.116064,0.0989602,-0.16921,-0.398284,0.432493,0.0287107,-0.00794125,-0.116675,1.69759,1.62124,0.79779,0.224188,-0.193644,-1.16431,-0.587652,-0.116675,-0.0702495,0.248011,0.154549,-0.045204,0.125227,-0.00610865,0.00610865,-0.187536,0.43738,0.438601,0.182649,0.0513127,-0.0164934,-0.350026,-0.295048,-0.187536,-0.072693,0.178373,0.0299324,-0.0323759,0.27466773,0.7287572,0.3059792,0.40514049,0.8707182,0.96528908,0.46243446,0.2461728
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,1.26e-06,1.33e-06,2.01e-06,2.19e-06,1.41e-06,2.62e-06,1.58e-06,2e-06,2.93e-06,2.72e-06,2.26e-06,3.62e-06,2.14e-06,4.02e-06,2.29e-06,2.68e-06,4e-08,1.7e-07,1.35e-06,1.9e-07,1.2e-07,1.4e-07,9.4e-07,1.35e-06,258.95250521,265.56559734,170.15666725,412.40923131,373.1593818,564.3872883,159.59921283,398.5945341,-1.0503364,-1.11112755,-1.2324145,-1.414174,-1.78920531,-1.14878136,-1.029506,-1.01221567,6.97838,7.19131182,7.2191175,7.51300556,7.90233846,6.90270273,6.87902,7.07433444,6.92427,6.03077545,5.779605,5.55907,5.24845769,6.44584364,6.85891,6.39624333,-0.663194,-0.593762,-0.995988,-0.778116,-0.797269,-0.430956,-0.794875,-0.842759,-1.30484,-1.7765,-1.44849,-2.27689,-2.81319,-1.84832,-1.17795,-1.22344,7.96311,8.03255,7.57047,8.011,8.25281,7.99185,6.9767,7.46991,6.46674,6.64391,6.89291,7.20176,6.55772,6.34224,6.69419,6.80432,8.03015,7.4723,6.0717,6.16986,7.24246,7.40048,7.25204,7.82186,4.54419,4.79319,5.38217,5.22654,3.89776,5.38695,6.26563,5.40371,9.94579937,9.50333023,9.33708012,9.46956224,9.71941445,9.55522795,9.77173188,9.60859431,-0.1587639,-0.16904301,-0.04657848,0.08205968,0.34786431,0.38079123,-0.1866804,-0.19778472,0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,-0.08362742,-0.10934481,-0.05375612,-0.0057014,0.25083065,0.29315982,0.03518584,-0.02769256,0.296881,0.00549779,-0.0311541,0.23274,0.483194,0.676839,-0.018326,0.106291,-0.48014,-0.387899,-0.0659734,-0.0250455,0.10568,-0.0140499,-0.31765,-0.42333,0.3036,-0.022602,-0.0989602,0.126449,1.32802,1.53388,0.290161,0.0415388,-0.773966,-0.789238,-0.875981,-0.262672,-0.224798,0.397062,0.221744,-0.141721,0.110567,0.0018326,-0.0244346,0.0531453,0.453262,0.491747,0.103847,0.0213803,-0.215635,-0.19792,-0.103847,-0.0439823,0.0128282,0.141721,-0.00855211,-0.0580322,0.52014778,0.36856186,0.5856255,0.18045408,0.73276093,1.18002138,0.32705133,0.24969319
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,1.49e-06,1.42e-06,1.15e-06,2e-06,2.04e-06,1.77e-06,1.71e-06,1.92e-06,2.28e-06,2.97e-06,2.69e-06,4.39e-06,3.49e-06,2.61e-06,1.87e-06,2.45e-06,5.4e-07,3.6e-07,1.9e-07,9e-08,2.4e-07,1.06e-06,1.61e-06,8e-08,184.10688804,400.7000205,134.60874732,308.20674303,740.78735924,251.30568274,113.12493215,454.22194121,-1.01993043,-1.16284577,-1.31475986,-0.98461438,-1.51919178,-1.20907062,-0.93054633,-0.80423373,7.22980571,7.60067,8.26239,8.235455,8.13634294,7.6396,7.11317333,7.42159,6.31522143,5.72158846,4.61396857,4.48314375,4.73742059,5.82988125,6.43960667,6.22819091,-0.462081,-0.627281,-0.92895,-0.122104,-0.0502782,-0.756568,-0.85473,-0.59855,-1.50116,-2.04465,-2.03747,-2.03028,-2.8898,-1.84593,-1.04866,-1.14203,7.90565,8.30788,8.90643,9.13148,9.09797,8.34619,7.30471,7.62793,6.79714,7.07965,7.75721,7.27358,6.92882,7.02459,6.91924,6.92164,7.65666,8.10677,5.51145,6.47632,6.73728,6.91445,6.60321,7.18979,4.62081,3.64158,3.27287,2.5618,3.5506,4.09169,6.19859,5.7796,9.71326232,9.66954457,9.60103463,9.5568815,9.61847505,9.75352846,9.64323149,9.72897262,-0.45526914,-0.07429058,-0.25891957,0.27275132,0.31380506,0.35842521,-0.134187,-0.169654,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.13142344,-0.07203516,-0.0523598,0.1030071,0.19026658,0.2651155,0.160861,0.02548978,0.41661,0.311541,0.31093,0.629802,0.779464,0.794736,-0.127671,0.588874,-0.867429,-0.447764,-0.414777,0.0201586,-0.137445,-0.0177151,-0.146608,-0.865596,0.37446,0.321926,0.291383,0.458149,1.55282,1.4844,0.747088,0.429438,-0.644463,-1.3494,-1.12155,-0.403782,-0.06353,0.249844,0.293826,-0.054367,0.166766,0.12034,0.0946841,0.236405,0.373239,0.335976,0.206472,0.205862,-0.268781,-0.258396,-0.230296,-0.076969,-0.0977384,0.163101,0.12034,-0.0329867,0.71096912,0.61319077,0.51226716,0.4195377,0.90242706,0.9016123,0.54177604,0.3444408
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,1.34e-06,1.54e-06,9.4e-07,1.74e-06,1.54e-06,2.6e-06,1.32e-06,2.15e-06,2.29e-06,3.37e-06,2.12e-06,3.12e-06,2.34e-06,4.29e-06,2.08e-06,2.67e-06,7e-08,2.5e-07,4e-08,1.3e-07,5.2e-07,2.9e-07,8.9e-07,1.28e-06,265.97275589,337.23926097,110.95568166,210.9312732,470.71214554,561.23228082,122.11399754,417.73351487,-1.28449,-1.34075382,-1.20707517,-1.393424,-1.76976375,-1.0721225,-1.321,-1.1200079,6.849573,7.44749091,7.91483167,8.188648,8.45093375,7.140227,7.08564,7.108864,7.149805,5.86971273,4.680265,4.66965,3.91706375,6.211515,6.984485,6.402095,-1.00317,-0.969652,-0.916979,-1.04866,-1.29047,-0.433351,-1.17555,-0.814029,-1.58257,-1.95127,-1.86987,-1.98,-2.34153,-1.81241,-1.41737,-1.39103,7.53455,8.04452,9.35654,9.34457,9.13148,8.20014,7.18021,7.73088,6.53617,6.89291,7.53216,7.60159,7.62793,6.59842,6.94079,6.78517,8.04452,7.70694,5.71975,5.65271,5.48033,6.91445,7.3071,7.33583,5.81552,4.30238,2.87544,2.9712,2.21224,4.72615,6.52659,5.39174,10.00587057,9.63862874,9.33697335,9.61421635,9.54141898,9.57540738,10.03953712,9.65420016,-0.17452406,-0.50274164,-0.16279548,-0.06218608,0.51663935,0.7732333,-0.05207628,-0.22876896,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.11270455,-0.13572309,-0.06678791,-0.0333533,0.20677794,0.3569897,0.05696326,-0.03347542,0.658513,0.24679,0.0555887,0.0690278,0.872316,1.00365,0.110567,0.140499,-0.77641,-1.01281,-0.516792,-0.306654,-0.0873537,0.349415,-0.150273,-0.555887,0.32498,0.145997,-0.0250455,-0.122784,1.49234,1.87597,0.316428,0.18387,-0.863153,-0.902248,-0.217468,-0.191812,-0.0623083,0.383013,0.232129,-0.0849103,0.224188,0.0824668,-0.00061087,0.00916298,0.427606,0.450819,0.124006,0.0213803,-0.337198,-0.325591,-0.257785,-0.137445,-0.0971276,0.249233,0.00977384,-0.0763582,0.52022541,0.72999362,0.26481111,0.21657486,0.80551506,1.30969442,0.30062316,0.30718235
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,4.7e-07,7.9e-07,6.1e-07,1.7e-06,6.4e-07,1.64e-06,9.3e-07,2.37e-06,9.6e-07,1.6e-06,1.38e-06,3.86e-06,6.4e-07,2.16e-06,9.6e-07,4.31e-06,6e-08,1.3e-07,6e-08,2.1e-07,6.4e-07,1.19e-06,9.1e-07,7.3e-07,32.79023388,73.37673174,73.00397272,239.93677532,21.09502311,137.43002271,46.36203851,483.8574611,-2.041055,-1.8674775,-1.96461429,-1.85892743,-2.81079,-2.438734,-2.240975,-1.79432222,7.2191175,7.31249,7.41655286,7.73429857,7.77397,6.898174,6.62356,7.14775556,5.799955,5.3642075,5.40542286,5.43210286,5.42526,6.58118,7.632715,6.11771778,-1.56102,-1.60172,-1.22583,-0.998382,-2.81079,-2.36308,-2.17394,-1.30005,-2.65038,-2.29604,-2.88501,-3.05261,-2.81079,-2.5618,-2.30801,-2.34153,7.67581,7.83143,8.01579,8.25521,7.77397,7.51779,6.71813,7.56568,6.86657,6.77799,6.90488,7.21134,7.77397,6.31112,6.52899,6.73489,6.72531,6.12676,7.20176,6.03818,5.42526,7.513,7.68299,8.03255,5.29358,4.38857,4.26407,4.66391,5.42526,5.15232,7.58244,4.82671,9.50818249,9.29094309,9.45553351,9.66985602,9.88780036,9.89334219,10.35218524,9.63861768,-0.25946495,-0.2559525,-0.0588176,0.1346521,0.0873537,0.08307788,-0.3604105,-0.49921269,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.10629068,-0.08628472,-0.03743729,0.07792901,0.124617,0.2274862,0.0775799,-0.04276064,-0.0507018,0.018326,0.0818559,0.257785,0.0873537,0.251066,-0.295048,0.0280998,-0.451429,-0.502131,-0.304822,0.0250455,0.0873537,-0.158825,-0.425773,-0.959058,-0.0507018,0.270613,0.433714,0.346971,0.637743,1.0513,0.648739,0.602313,-0.528398,-0.511294,-0.379958,-0.0439823,0.637743,0.824057,0.519846,-0.076969,-0.0476475,-0.0470366,0.0568105,0.128893,0.124617,0.284052,0.0916298,0.0867429,-0.196699,-0.172875,-0.181427,0.0513127,0.124617,0.144164,0.06353,-0.155771,0.44395629,0.49483056,0.36149556,0.27486136,0.65564945,0.98478066,0.69674954,0.63384079
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,1.46e-06,1.61e-06,1.71e-06,1.91e-06,1.52e-06,1.8e-06,1.61e-06,2.39e-06,2.21e-06,2.88e-06,3.46e-06,3.19e-06,3.85e-06,3.34e-06,1.83e-06,2.74e-06,2.6e-07,8e-08,7e-08,8.7e-07,2.3e-07,2.3e-07,1.31e-06,1.94e-06,336.76002862,121.80035121,316.30028727,311.75312281,434.97914779,497.17764242,158.74419336,393.78757294,-1.85570583,-1.90758,-1.75894111,-1.89561075,-1.82150733,-2.17502364,-1.881844,-1.5697,7.12953417,7.2723875,7.88570222,7.93947375,8.32687533,7.11099727,6.885244,7.15986,6.58006417,6.089055,4.56255111,4.64086125,3.63998533,6.78016091,6.618532,6.34912375,-1.45807,-1.75256,-1.08697,-0.897826,-1.05105,-1.74058,-1.51314,-1.33118,-2.1883,-2.00155,-2.53067,-2.8084,-2.48518,-2.49236,-2.21224,-2.01831,7.93678,7.8865,9.22965,8.26478,9.08839,8.02058,6.94797,7.36696,6.7708,6.83305,7.44357,7.35499,7.11796,6.62476,6.78517,6.89051,7.37414,7.11796,5.76763,4.90333,5.80354,7.8027,7.185,6.81869,5.63595,5.03022,3.54102,3.95762,1.45567,5.21218,6.01184,5.87537,9.89579076,9.7108966,9.31811462,9.41670316,9.38404867,10.10564533,9.7433589,9.70112058,-0.25106552,-0.28542675,-0.1671735,0.136452,0.58679707,0.51612586,-0.2211332,-0.43211075,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.10893758,-0.10079288,-0.08287407,0.0539852,0.28621059,0.36790755,0.05595526,-0.03917173,0.227853,0.234572,0.067806,0.421497,1.19607,1.01343,-0.158825,-0.227853,-0.682947,-0.589485,-0.36713,-0.0366519,0.031765,-0.0476475,-0.320093,-0.618806,0.25412,0.443488,0.129503,0.422719,1.10994,1.35307,0.739758,0.488081,-0.708604,-0.868039,-0.959669,-0.168599,-0.28222,0.544892,0.412334,0.013439,0.0928515,0.128282,0.0671952,0.0928515,0.682947,0.624304,0.095295,0.00733038,-0.256563,-0.237627,-0.228464,0.0171042,-0.0470366,0.169821,0.031765,-0.0800233,0.54585747,0.7307716,0.51443152,0.23559947,0.83636631,1.02245615,0.66859543,0.54185843
jddaidghNmdNCnTgmTnjaYxX4eJ2,3,1.6e-06,2.07e-06,2.02e-06,1.7e-06,1.45e-06,1.96e-06,1.94e-06,2.46e-06,2.54e-06,3.85e-06,3.77e-06,3.4e-06,2.96e-06,3.22e-06,3.54e-06,3.83e-06,6.1e-07,1.14e-06,2.8e-07,1.9e-07,1.2e-07,3.7e-07,9e-07,1.58e-06,291.73143694,239.45841607,262.41933678,322.72462671,348.3770015,527.10440974,161.08920868,334.94340769,-2.123896,-1.905304,-1.93862143,-1.89514444,-2.00514333,-2.21592615,-2.20458,-1.77131,7.230967,7.499118,7.93917286,8.16103444,8.6049625,7.09457385,6.996338,7.20814333,6.314228,5.40946,4.36087,4.15340778,3.48934917,6.17538154,6.96234,5.98869667,-1.6089,-1.39821,-1.1157,-1.30723,-1.32878,-1.49159,-1.65439,-1.59214,-2.50194,-2.3128,-2.58334,-2.59053,-2.75094,-2.86586,-2.61686,-2.1476,7.91284,8.08761,9.22486,8.48026,9.10994,8.63828,7.35499,7.54174,6.86896,6.8546,7.33344,7.65666,7.41724,6.53378,6.65828,6.8953,7.37175,7.40527,5.4109,5.89692,5.60004,7.37654,7.18261,6.35421,5.25048,4.12042,2.48279,2.60968,1.7334,1.86508,6.83545,5.63356,9.86148892,9.52018703,9.33761848,9.41883601,9.55861378,9.77224966,10.12029371,9.54441201,-0.343123,-0.3976732,-0.223315,0.22493415,0.57548544,0.52050426,-0.3913202,-0.53919033,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1081231,-0.1270601,-0.08962272,0.05552087,0.29794951,0.29885408,-0.02553412,-0.1011999,0.216857,-0.105069,-0.124006,0.871094,1.16736,1.12216,-0.13439,-0.288328,-0.762971,-0.616974,-0.31032,-0.128893,-0.166766,0.00610865,-0.710436,-0.761138,0.19792,0.0427606,0.136223,0.466701,1.03908,0.999376,0.533285,0.674395,-0.56505,-0.643241,-0.808786,-0.00244346,-0.492357,-0.386067,0.298102,0.117897,0.095295,-0.0464258,-0.00488692,0.271224,0.576046,0.54367,0.0891863,-0.0665843,-0.207083,-0.213803,-0.237627,-0.0244346,-0.120951,0.138056,-0.116675,-0.125227,0.55045858,0.54254125,0.51145911,0.36442146,0.89389132,0.88511203,0.64577398,0.73059767
